,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini
268,India,Haryana,Ambala,2002,Ambala2002,162.0,Ambala,87.368423,72268.0,0.37
269,India,Haryana,Ambala,2003,Ambala2003,162.0,Ambala,,79377.0,0.37
270,India,Haryana,Ambala,2004,Ambala2004,162.0,Ambala,135.0,86222.0,0.37
271,India,Haryana,Ambala,2005,Ambala2005,162.0,Ambala,81.666664,94011.0,0.37
272,India,Haryana,Ambala,2006,Ambala2006,162.0,Ambala,38.272728,104700.0,0.37
273,India,Haryana,Ambala,2007,Ambala2007,162.0,Ambala,38.453335,112896.0,0.37
274,India,Haryana,Ambala,2008,Ambala2008,162.0,Ambala,77.099998,121588.0,0.37
275,India,Haryana,Ambala,2009,Ambala2009,162.0,Ambala,42.0,136780.0,0.37
276,India,Haryana,Ambala,2010,Ambala2010,162.0,Ambala,49.285713,146053.0,0.37
277,India,Haryana,Ambala,2011,Ambala2011,162.0,Ambala,,158523.0,0.37
278,India,Haryana,Ambala,2012,Ambala2012,162.0,Ambala,38.799999,169399.0,0.37
279,India,Haryana,Ambala,2013,Ambala2013,162.0,Ambala,29.214285,184117.0,0.37
280,India,Haryana,Ambala,2014,Ambala2014,162.0,Ambala,46.615383,194891.0,0.37
281,India,Haryana,Ambala,2015,Ambala2015,162.0,Ambala,13.0,217891.0,0.37
282,India,Haryana,Ambala,2016,Ambala2016,162.0,Ambala,36.555557,240899.0,0.37
283,India,Haryana,Ambala,2017,Ambala2017,162.0,Ambala,96.866669,253966.0,0.37
284,India,Haryana,Ambala,2018,Ambala2018,162.0,Ambala,28.947369,274967.0,0.37
285,India,Uttar Pradesh,Ambedkar Nagar,2000,Ambedkar Nagar2000,585.0,Ambedkar Nagar,40.799999,198839.0,0.22
286,India,Uttar Pradesh,Ambedkar Nagar,2001,Ambedkar Nagar2001,585.0,Ambedkar Nagar,41.333332,202456.0,0.22
287,India,Uttar Pradesh,Ambedkar Nagar,2002,Ambedkar Nagar2002,585.0,Ambedkar Nagar,,209007.0,0.22
288,India,Uttar Pradesh,Ambedkar Nagar,2003,Ambedkar Nagar2003,585.0,Ambedkar Nagar,,220012.0,0.22
289,India,Uttar Pradesh,Ambedkar Nagar,2004,Ambedkar Nagar2004,585.0,Ambedkar Nagar,46.0,231029.0,0.22
290,India,Uttar Pradesh,Ambedkar Nagar,2005,Ambedkar Nagar2005,585.0,Ambedkar Nagar,,244514.0,0.22
291,India,Uttar Pradesh,Ambedkar Nagar,2006,Ambedkar Nagar2006,585.0,Ambedkar Nagar,,263935.0,0.22
292,India,Uttar Pradesh,Ambedkar Nagar,2007,Ambedkar Nagar2007,585.0,Ambedkar Nagar,,280851.0,0.22
293,India,Uttar Pradesh,Ambedkar Nagar,2008,Ambedkar Nagar2008,585.0,Ambedkar Nagar,,302192.0,0.22
294,India,Uttar Pradesh,Ambedkar Nagar,2009,Ambedkar Nagar2009,585.0,Ambedkar Nagar,,320989.0,0.22
295,India,Uttar Pradesh,Ambedkar Nagar,2010,Ambedkar Nagar2010,585.0,Ambedkar Nagar,,346621.0,0.22
296,India,Uttar Pradesh,Ambedkar Nagar,2011,Ambedkar Nagar2011,585.0,Ambedkar Nagar,,365375.0,0.22
297,India,Uttar Pradesh,Ambedkar Nagar,2012,Ambedkar Nagar2012,585.0,Ambedkar Nagar,,381471.0,0.22
298,India,Uttar Pradesh,Ambedkar Nagar,2013,Ambedkar Nagar2013,585.0,Ambedkar Nagar,,400680.0,0.22
299,India,Uttar Pradesh,Ambedkar Nagar,2014,Ambedkar Nagar2014,585.0,Ambedkar Nagar,,413263.0,0.22
300,India,Uttar Pradesh,Ambedkar Nagar,2015,Ambedkar Nagar2015,585.0,Ambedkar Nagar,,448582.0,0.22
301,India,Uttar Pradesh,Ambedkar Nagar,2016,Ambedkar Nagar2016,585.0,Ambedkar Nagar,56.799999,503182.0,0.22
302,India,Uttar Pradesh,Ambedkar Nagar,2017,Ambedkar Nagar2017,585.0,Ambedkar Nagar,,522441.0,0.22
303,India,Uttar Pradesh,Ambedkar Nagar,2018,Ambedkar Nagar2018,585.0,Ambedkar Nagar,41.639999,537577.0,0.22
304,India,Maharashtra,Amravati,2000,Amravati2000,348.0,Amravati,59.035713,285492.0,0.29
305,India,Maharashtra,Amravati,2001,Amravati2001,348.0,Amravati,65.91304,295578.0,0.29
306,India,Maharashtra,Amravati,2002,Amravati2002,348.0,Amravati,53.853657,315961.0,0.29
307,India,Maharashtra,Amravati,2003,Amravati2003,348.0,Amravati,,340364.0,0.29
308,India,Maharashtra,Amravati,2004,Amravati2004,348.0,Amravati,51.148937,370023.0,0.29
309,India,Maharashtra,Amravati,2005,Amravati2005,348.0,Amravati,79.765961,423632.0,0.29
310,India,Maharashtra,Amravati,2006,Amravati2006,348.0,Amravati,78.861115,481983.0,0.29
311,India,Maharashtra,Amravati,2007,Amravati2007,348.0,Amravati,87.45652,538081.0,0.29
312,India,Maharashtra,Amravati,2008,Amravati2008,348.0,Amravati,81.509438,546533.0,0.29
313,India,Maharashtra,Amravati,2009,Amravati2009,348.0,Amravati,70.090912,599338.0,0.29
314,India,Maharashtra,Amravati,2010,Amravati2010,348.0,Amravati,,667625.0,0.29
315,India,Maharashtra,Amravati,2011,Amravati2011,348.0,Amravati,,695904.0,0.29
316,India,Maharashtra,Amravati,2012,Amravati2012,348.0,Amravati,45.333332,734891.0,0.29
317,India,Maharashtra,Amravati,2013,Amravati2013,348.0,Amravati,86.904762,782973.0,0.29
318,India,Maharashtra,Amravati,2014,Amravati2014,348.0,Amravati,55.104839,831025.0,0.29
319,India,Maharashtra,Amravati,2015,Amravati2015,348.0,Amravati,81.199997,897225.0,0.29
320,India,Maharashtra,Amravati,2016,Amravati2016,348.0,Amravati,96.714287,985933.0,0.29
321,India,Maharashtra,Amravati,2017,Amravati2017,348.0,Amravati,67.423653,1026049.0,0.29
322,India,Maharashtra,Amravati,2018,Amravati2018,348.0,Amravati,63.029186,1067752.0,0.29
323,India,Gujarat,Amreli,2000,Amreli2000,122.0,Amreli,97.95652,118544.0,0.19
324,India,Gujarat,Amreli,2001,Amreli2001,122.0,Amreli,,128178.0,0.19
325,India,Gujarat,Amreli,2002,Amreli2002,122.0,Amreli,108.18182,139353.0,0.19
326,India,Gujarat,Amreli,2003,Amreli2003,122.0,Amreli,,162563.0,0.19
327,India,Gujarat,Amreli,2004,Amreli2004,122.0,Amreli,97.5,172265.0,0.19
328,India,Gujarat,Amreli,2005,Amreli2005,122.0,Amreli,92.85714,197270.0,0.19
329,India,Gujarat,Amreli,2006,Amreli2006,122.0,Amreli,88.214287,213954.0,0.19
330,India,Gujarat,Amreli,2007,Amreli2007,122.0,Amreli,95.085716,239253.0,0.19
331,India,Gujarat,Amreli,2008,Amreli2008,122.0,Amreli,74.054054,249480.0,0.19
332,India,Gujarat,Amreli,2009,Amreli2009,122.0,Amreli,61.435898,284732.0,0.19
333,India,Gujarat,Amreli,2010,Amreli2010,122.0,Amreli,95.172417,315892.0,0.19
334,India,Gujarat,Amreli,2011,Amreli2011,122.0,Amreli,81.789474,336886.0,0.19
335,India,Gujarat,Amreli,2012,Amreli2012,122.0,Amreli,80.774193,377257.0,0.19
336,India,Gujarat,Amreli,2013,Amreli2013,122.0,Amreli,78.615387,405603.0,0.19
337,India,Gujarat,Amreli,2014,Amreli2014,122.0,Amreli,75.085716,446157.0,0.19
338,India,Gujarat,Amreli,2015,Amreli2015,122.0,Amreli,57.365852,489877.0,0.19
339,India,Gujarat,Amreli,2016,Amreli2016,122.0,Amreli,93.894737,533602.0,0.19
340,India,Gujarat,Amreli,2017,Amreli2017,122.0,Amreli,58.195122,598463.0,0.19
341,India,Gujarat,Amreli,2018,Amreli2018,122.0,Amreli,91.400002,654033.0,0.19
342,India,Punjab,Amritsar,2000,Amritsar2000,454.0,Amritsar,55.200001,74939.0,0.3
343,India,Punjab,Amritsar,2001,Amritsar2001,454.0,Amritsar,28.0,75916.0,0.3
344,India,Punjab,Amritsar,2002,Amritsar2002,454.0,Amritsar,54.07143,77209.0,0.3
345,India,Punjab,Amritsar,2003,Amritsar2003,454.0,Amritsar,,82030.0,0.3
346,India,Punjab,Amritsar,2004,Amritsar2004,454.0,Amritsar,39.099998,86108.0,0.3
347,India,Punjab,Amritsar,2005,Amritsar2005,454.0,Amritsar,26.200001,90330.0,0.3
348,India,Punjab,Amritsar,2006,Amritsar2006,454.0,Amritsar,18.799999,100072.0,0.3
349,India,Punjab,Amritsar,2007,Amritsar2007,454.0,Amritsar,52.371429,108738.0,0.3
350,India,Punjab,Amritsar,2008,Amritsar2008,454.0,Amritsar,84.25,114766.0,0.3
351,India,Punjab,Amritsar,2009,Amritsar2009,454.0,Amritsar,97.833336,122097.0,0.3
352,India,Punjab,Amritsar,2010,Amritsar2010,454.0,Amritsar,28.833334,129983.0,0.3
353,India,Punjab,Amritsar,2011,Amritsar2011,454.0,Amritsar,,136987.0,0.3
354,India,Punjab,Amritsar,2012,Amritsar2012,454.0,Amritsar,35.688889,144194.0,0.3
355,India,Punjab,Amritsar,2013,Amritsar2013,454.0,Amritsar,25.666666,153185.0,0.3
356,India,Punjab,Amritsar,2014,Amritsar2014,454.0,Amritsar,47.666668,159467.0,0.3
357,India,Punjab,Amritsar,2015,Amritsar2015,454.0,Amritsar,38.75,168864.0,0.3
358,India,Punjab,Amritsar,2016,Amritsar2016,454.0,Amritsar,40.119999,180825.0,0.3
359,India,Punjab,Amritsar,2017,Amritsar2017,454.0,Amritsar,72.0,191862.0,0.3
360,India,Punjab,Amritsar,2018,Amritsar2018,454.0,Amritsar,35.083332,202676.0,0.3
361,India,Uttar Pradesh,Amroha,2000,Amroha2000,554.0,Jyotiba Phule Nagar,28.0,198839.0,0.24
362,India,Uttar Pradesh,Amroha,2001,Amroha2001,554.0,Jyotiba Phule Nagar,12.0,202456.0,0.24
363,India,Uttar Pradesh,Amroha,2002,Amroha2002,554.0,Jyotiba Phule Nagar,,209007.0,0.24
364,India,Uttar Pradesh,Amroha,2003,Amroha2003,554.0,Jyotiba Phule Nagar,,220012.0,0.24
365,India,Uttar Pradesh,Amroha,2004,Amroha2004,554.0,Jyotiba Phule Nagar,40.0,231029.0,0.24
366,India,Uttar Pradesh,Amroha,2005,Amroha2005,554.0,Jyotiba Phule Nagar,,244514.0,0.24
367,India,Uttar Pradesh,Amroha,2006,Amroha2006,554.0,Jyotiba Phule Nagar,,263935.0,0.24
368,India,Uttar Pradesh,Amroha,2007,Amroha2007,554.0,Jyotiba Phule Nagar,,280851.0,0.24
369,India,Uttar Pradesh,Amroha,2008,Amroha2008,554.0,Jyotiba Phule Nagar,,302192.0,0.24
370,India,Uttar Pradesh,Amroha,2009,Amroha2009,554.0,Jyotiba Phule Nagar,,320989.0,0.24
371,India,Uttar Pradesh,Amroha,2010,Amroha2010,554.0,Jyotiba Phule Nagar,,346621.0,0.24
372,India,Uttar Pradesh,Amroha,2011,Amroha2011,554.0,Jyotiba Phule Nagar,,365375.0,0.24
373,India,Uttar Pradesh,Amroha,2012,Amroha2012,554.0,Jyotiba Phule Nagar,,381471.0,0.24
374,India,Uttar Pradesh,Amroha,2013,Amroha2013,554.0,Jyotiba Phule Nagar,,400680.0,0.24
375,India,Uttar Pradesh,Amroha,2014,Amroha2014,554.0,Jyotiba Phule Nagar,,413263.0,0.24
376,India,Uttar Pradesh,Amroha,2015,Amroha2015,554.0,Jyotiba Phule Nagar,,448582.0,0.24
377,India,Uttar Pradesh,Amroha,2016,Amroha2016,554.0,Jyotiba Phule Nagar,68.0,503182.0,0.24
378,India,Uttar Pradesh,Amroha,2017,Amroha2017,554.0,Jyotiba Phule Nagar,,522441.0,0.24
379,India,Uttar Pradesh,Amroha,2018,Amroha2018,554.0,Jyotiba Phule Nagar,89.333336,537577.0,0.24
380,India,Gujarat,Anand,2000,Anand2000,135.0,Anand,45.333332,118544.0,0.21
381,India,Gujarat,Anand,2001,Anand2001,135.0,Anand,,128178.0,0.21
382,India,Gujarat,Anand,2002,Anand2002,135.0,Anand,58.0,139353.0,0.21
383,India,Gujarat,Anand,2003,Anand2003,135.0,Anand,,162563.0,0.21
384,India,Gujarat,Anand,2004,Anand2004,135.0,Anand,49.5,172265.0,0.21
385,India,Gujarat,Anand,2005,Anand2005,135.0,Anand,83.555557,197270.0,0.21
386,India,Gujarat,Anand,2006,Anand2006,135.0,Anand,74.800003,213954.0,0.21
387,India,Gujarat,Anand,2007,Anand2007,135.0,Anand,22.285715,239253.0,0.21
388,India,Gujarat,Anand,2008,Anand2008,135.0,Anand,64.5,249480.0,0.21
389,India,Gujarat,Anand,2009,Anand2009,135.0,Anand,55.555557,284732.0,0.21
390,India,Gujarat,Anand,2010,Anand2010,135.0,Anand,63.0,315892.0,0.21
391,India,Gujarat,Anand,2011,Anand2011,135.0,Anand,48.0,336886.0,0.21
392,India,Gujarat,Anand,2012,Anand2012,135.0,Anand,70.111115,377257.0,0.21
393,India,Gujarat,Anand,2013,Anand2013,135.0,Anand,64.0,405603.0,0.21
394,India,Gujarat,Anand,2014,Anand2014,135.0,Anand,59.0,446157.0,0.21
395,India,Gujarat,Anand,2015,Anand2015,135.0,Anand,86.400002,489877.0,0.21
396,India,Gujarat,Anand,2016,Anand2016,135.0,Anand,65.599998,533602.0,0.21
397,India,Gujarat,Anand,2017,Anand2017,135.0,Anand,98.769234,598463.0,0.21
398,India,Gujarat,Anand,2018,Anand2018,135.0,Anand,63.333332,654033.0,0.21
399,India,Andhra Pradesh,Anantapur,2000,Anantapur2000,14.0,Anantapur,60.114285,96394.0,0.27
400,India,Andhra Pradesh,Anantapur,2001,Anantapur2001,14.0,Anantapur,88.080002,100765.0,0.27
401,India,Andhra Pradesh,Anantapur,2002,Anantapur2002,14.0,Anantapur,,103059.0,0.27
402,India,Andhra Pradesh,Anantapur,2003,Anantapur2003,14.0,Anantapur,,113155.0,0.27
403,India,Andhra Pradesh,Anantapur,2004,Anantapur2004,14.0,Anantapur,65.888885,121388.0,0.27
404,India,Andhra Pradesh,Anantapur,2005,Anantapur2005,14.0,Anantapur,99.63636,128150.0,0.27
405,India,Andhra Pradesh,Anantapur,2006,Anantapur2006,14.0,Anantapur,69.515152,141610.0,0.27
406,India,Andhra Pradesh,Anantapur,2007,Anantapur2007,14.0,Anantapur,99.185188,159270.0,0.27
407,India,Andhra Pradesh,Anantapur,2008,Anantapur2008,14.0,Anantapur,35.692307,163341.0,0.27
408,India,Andhra Pradesh,Anantapur,2009,Anantapur2009,14.0,Anantapur,71.739128,174401.0,0.27
409,India,Andhra Pradesh,Anantapur,2010,Anantapur2010,14.0,Anantapur,80.230766,186041.0,0.27
410,India,Andhra Pradesh,Anantapur,2011,Anantapur2011,14.0,Anantapur,57.666668,191554.0,0.27
411,India,Andhra Pradesh,Anantapur,2012,Anantapur2012,14.0,Anantapur,,192308.0,0.27
412,India,Andhra Pradesh,Anantapur,2013,Anantapur2013,14.0,Anantapur,57.5625,202959.0,0.27
413,India,Andhra Pradesh,Anantapur,2014,Anantapur2014,14.0,Anantapur,83.433334,223706.0,0.27
414,India,Andhra Pradesh,Anantapur,2015,Anantapur2015,14.0,Anantapur,121.55556,251838.0,0.27
415,India,Andhra Pradesh,Anantapur,2016,Anantapur2016,14.0,Anantapur,135.48387,269061.0,0.27
416,India,Andhra Pradesh,Anantapur,2017,Anantapur2017,14.0,Anantapur,124.17391,296701.0,0.27
417,India,Andhra Pradesh,Anantapur,2018,Anantapur2018,14.0,Anantapur,112.56757,314863.0,0.27
418,India,Jammu And Kashmir,Anantnag,2000,Anantnag2000,185.0,Anantnag,,19623.0,0.17
419,India,Jammu And Kashmir,Anantnag,2001,Anantnag2001,185.0,Anantnag,,20001.0,0.17
420,India,Jammu And Kashmir,Anantnag,2002,Anantnag2002,185.0,Anantnag,,21019.0,0.17
421,India,Jammu And Kashmir,Anantnag,2003,Anantnag2003,185.0,Anantnag,104.0,22099.0,0.17
422,India,Jammu And Kashmir,Anantnag,2004,Anantnag2004,185.0,Anantnag,,23292.0,0.17
423,India,Jammu And Kashmir,Anantnag,2005,Anantnag2005,185.0,Anantnag,,24371.0,0.17
424,India,Jammu And Kashmir,Anantnag,2006,Anantnag2006,185.0,Anantnag,,25794.0,0.17
425,India,Jammu And Kashmir,Anantnag,2007,Anantnag2007,185.0,Anantnag,,27387.0,0.17
426,India,Jammu And Kashmir,Anantnag,2008,Anantnag2008,185.0,Anantnag,,29102.0,0.17
427,India,Jammu And Kashmir,Anantnag,2009,Anantnag2009,185.0,Anantnag,,30512.0,0.17
428,India,Jammu And Kashmir,Anantnag,2010,Anantnag2010,185.0,Anantnag,,32256.0,0.17
429,India,Jammu And Kashmir,Anantnag,2011,Anantnag2011,185.0,Anantnag,,33990.0,0.17
430,India,Jammu And Kashmir,Anantnag,2012,Anantnag2012,185.0,Anantnag,19.0,35029.0,0.17
431,India,Jammu And Kashmir,Anantnag,2013,Anantnag2013,185.0,Anantnag,104.0,36705.0,0.17
432,India,Jammu And Kashmir,Anantnag,2014,Anantnag2014,185.0,Anantnag,46.0,34945.0,0.17
433,India,Jammu And Kashmir,Anantnag,2015,Anantnag2015,185.0,Anantnag,68.0,41943.0,0.17
434,India,Jammu And Kashmir,Anantnag,2016,Anantnag2016,185.0,Anantnag,30.0,43001.0,0.17
435,India,Jammu And Kashmir,Anantnag,2017,Anantnag2017,185.0,Anantnag,,45580.0,0.17
436,India,Jammu And Kashmir,Anantnag,2018,Anantnag2018,185.0,Anantnag,,48432.0,0.17
437,India,Odisha,Anugul,2000,Anugul2000,404.0,Angul,,49819.0,0.26
438,India,Odisha,Anugul,2001,Anugul2001,404.0,Angul,,52852.0,0.26
439,India,Odisha,Anugul,2002,Anugul2002,404.0,Angul,,52472.0,0.26
440,India,Odisha,Anugul,2003,Anugul2003,404.0,Angul,,60134.0,0.26
441,India,Odisha,Anugul,2004,Anugul2004,404.0,Angul,,67987.0,0.26
442,India,Odisha,Anugul,2005,Anugul2005,404.0,Angul,,71005.0,0.26
443,India,Odisha,Anugul,2006,Anugul2006,404.0,Angul,,79845.0,0.26
444,India,Odisha,Anugul,2007,Anugul2007,404.0,Angul,,86692.0,0.26
445,India,Odisha,Anugul,2008,Anugul2008,404.0,Angul,,93207.0,0.26
446,India,Odisha,Anugul,2009,Anugul2009,404.0,Angul,27.533333,93957.0,0.26
447,India,Odisha,Anugul,2010,Anugul2010,404.0,Angul,,99880.0,0.26
448,India,Odisha,Anugul,2011,Anugul2011,404.0,Angul,,103628.0,0.26
449,India,Odisha,Anugul,2012,Anugul2012,404.0,Angul,50.625,109755.0,0.26
450,India,Odisha,Anugul,2013,Anugul2013,404.0,Angul,37.0,118290.0,0.26
451,India,Odisha,Anugul,2014,Anugul2014,404.0,Angul,38.421051,119716.0,0.26
452,India,Odisha,Anugul,2015,Anugul2015,404.0,Angul,32.205128,128474.0,0.26
453,India,Odisha,Anugul,2016,Anugul2016,404.0,Angul,8.0,148850.0,0.26
454,India,Odisha,Anugul,2017,Anugul2017,404.0,Angul,41.787235,160442.0,0.26
455,India,Odisha,Anugul,2018,Anugul2018,404.0,Angul,38.790699,171679.0,0.26
456,India,Madhya Pradesh,Anuppur,2000,Anuppur2000,301.0,Anuppur,,85664.0,0.37
457,India,Madhya Pradesh,Anuppur,2001,Anuppur2001,301.0,Anuppur,44.0,91792.0,0.37
458,India,Madhya Pradesh,Anuppur,2002,Anuppur2002,301.0,Anuppur,44.615383,87005.0,0.37
459,India,Madhya Pradesh,Anuppur,2003,Anuppur2003,301.0,Anuppur,,96765.0,0.37
460,India,Madhya Pradesh,Anuppur,2004,Anuppur2004,301.0,Anuppur,59.555557,99940.0,0.37
461,India,Madhya Pradesh,Anuppur,2005,Anuppur2005,301.0,Anuppur,50.599998,104975.0,0.37
462,India,Madhya Pradesh,Anuppur,2006,Anuppur2006,301.0,Anuppur,63.200001,114545.0,0.37
463,India,Madhya Pradesh,Anuppur,2007,Anuppur2007,301.0,Anuppur,49.200001,119958.0,0.37
464,India,Madhya Pradesh,Anuppur,2008,Anuppur2008,301.0,Anuppur,,135124.0,0.37
465,India,Madhya Pradesh,Anuppur,2009,Anuppur2009,301.0,Anuppur,53.23077,147933.0,0.37
466,India,Madhya Pradesh,Anuppur,2010,Anuppur2010,301.0,Anuppur,41.666668,155701.0,0.37
467,India,Madhya Pradesh,Anuppur,2011,Anuppur2011,301.0,Anuppur,41.833332,169600.0,0.37
468,India,Madhya Pradesh,Anuppur,2012,Anuppur2012,301.0,Anuppur,20.0,184305.0,0.37
469,India,Madhya Pradesh,Anuppur,2013,Anuppur2013,301.0,Anuppur,45.066666,193761.0,0.37
470,India,Madhya Pradesh,Anuppur,2014,Anuppur2014,301.0,Anuppur,34.0,203761.0,0.37
471,India,Madhya Pradesh,Anuppur,2015,Anuppur2015,301.0,Anuppur,41.75,222663.0,0.37
472,India,Madhya Pradesh,Anuppur,2016,Anuppur2016,301.0,Anuppur,46.9375,251943.0,0.37
473,India,Madhya Pradesh,Anuppur,2017,Anuppur2017,301.0,Anuppur,33.619049,265451.0,0.37
474,India,Madhya Pradesh,Anuppur,2018,Anuppur2018,301.0,Anuppur,36.0625,289720.0,0.37
475,India,Bihar,Araria,2000,Araria2000,69.0,Araria,,62701.0,0.23
476,India,Bihar,Araria,2001,Araria2001,69.0,Araria,,59105.0,0.23
477,India,Bihar,Araria,2002,Araria2002,69.0,Araria,,66579.0,0.23
478,India,Bihar,Araria,2003,Araria2003,69.0,Araria,,62286.0,0.23
479,India,Bihar,Araria,2004,Araria2004,69.0,Araria,41.0,70167.0,0.23
480,India,Bihar,Araria,2005,Araria2005,69.0,Araria,34.0,68419.0,0.23
481,India,Bihar,Araria,2006,Araria2006,69.0,Araria,,80260.0,0.23
482,India,Bihar,Araria,2007,Araria2007,69.0,Araria,38.5,84415.0,0.23
483,India,Bihar,Araria,2008,Araria2008,69.0,Araria,15.0,97284.0,0.23
484,India,Bihar,Araria,2009,Araria2009,69.0,Araria,,101938.0,0.23
485,India,Bihar,Araria,2010,Araria2010,69.0,Araria,,117503.0,0.23
486,India,Bihar,Araria,2011,Araria2011,69.0,Araria,22.0,129521.0,0.23
487,India,Bihar,Araria,2012,Araria2012,69.0,Araria,47.380001,134303.0,0.23
488,India,Bihar,Araria,2013,Araria2013,69.0,Araria,10.5,139961.0,0.23
489,India,Bihar,Araria,2014,Araria2014,69.0,Araria,,144963.0,0.23
490,India,Bihar,Araria,2015,Araria2015,69.0,Araria,,152593.0,0.23
491,India,Bihar,Araria,2016,Araria2016,69.0,Araria,24.0,163967.0,0.23
492,India,Bihar,Araria,2017,Araria2017,69.0,Araria,,177197.0,0.23
493,India,Bihar,Araria,2018,Araria2018,69.0,Araria,,195868.0,0.23
494,India,Tamilnadu,Ariyalur,2000,Ariyalur2000,504.0,Ariyalur,40.0,165323.0,0.24
495,India,Tamilnadu,Ariyalur,2001,Ariyalur2001,504.0,Ariyalur,71.333336,162120.0,0.24
496,India,Tamilnadu,Ariyalur,2002,Ariyalur2002,504.0,Ariyalur,,162931.0,0.24
497,India,Tamilnadu,Ariyalur,2003,Ariyalur2003,504.0,Ariyalur,,173085.0,0.24
498,India,Tamilnadu,Ariyalur,2004,Ariyalur2004,504.0,Ariyalur,32.0,193645.0,0.24
499,India,Tamilnadu,Ariyalur,2005,Ariyalur2005,504.0,Ariyalur,14.0,221588.0,0.24
500,India,Tamilnadu,Ariyalur,2006,Ariyalur2006,504.0,Ariyalur,60.0,256286.0,0.24
501,India,Tamilnadu,Ariyalur,2007,Ariyalur2007,504.0,Ariyalur,48.0,272340.0,0.24
502,India,Tamilnadu,Ariyalur,2008,Ariyalur2008,504.0,Ariyalur,,286744.0,0.24
503,India,Tamilnadu,Ariyalur,2009,Ariyalur2009,504.0,Ariyalur,24.0,316760.0,0.24
504,India,Tamilnadu,Ariyalur,2010,Ariyalur2010,504.0,Ariyalur,38.0,359961.0,0.24
505,India,Tamilnadu,Ariyalur,2011,Ariyalur2011,504.0,Ariyalur,70.0,386508.0,0.24
506,India,Tamilnadu,Ariyalur,2012,Ariyalur2012,504.0,Ariyalur,,406487.0,0.24
507,India,Tamilnadu,Ariyalur,2013,Ariyalur2013,504.0,Ariyalur,,430024.0,0.24
508,India,Tamilnadu,Ariyalur,2014,Ariyalur2014,504.0,Ariyalur,,453805.0,0.24
509,India,Tamilnadu,Ariyalur,2015,Ariyalur2015,504.0,Ariyalur,28.0,494217.0,0.24
510,India,Tamilnadu,Ariyalur,2016,Ariyalur2016,504.0,Ariyalur,50.799999,528398.0,0.24
511,India,Tamilnadu,Ariyalur,2017,Ariyalur2017,504.0,Ariyalur,50.0,573224.0,0.24
512,India,Tamilnadu,Ariyalur,2018,Ariyalur2018,504.0,Ariyalur,82.333336,614079.0,0.24
513,India,Bihar,Arwal,2000,Arwal2000,80.0,Arwal,,62701.0,0.21
514,India,Bihar,Arwal,2001,Arwal2001,80.0,Arwal,49.0,59105.0,0.21
515,India,Bihar,Arwal,2002,Arwal2002,80.0,Arwal,,66579.0,0.21
516,India,Bihar,Arwal,2003,Arwal2003,80.0,Arwal,,62286.0,0.21
517,India,Bihar,Arwal,2004,Arwal2004,80.0,Arwal,,70167.0,0.21
518,India,Bihar,Arwal,2005,Arwal2005,80.0,Arwal,34.0,68419.0,0.21
519,India,Bihar,Arwal,2006,Arwal2006,80.0,Arwal,,80260.0,0.21
520,India,Bihar,Arwal,2007,Arwal2007,80.0,Arwal,22.0,84415.0,0.21
521,India,Bihar,Arwal,2008,Arwal2008,80.0,Arwal,14.666667,97284.0,0.21
522,India,Bihar,Arwal,2009,Arwal2009,80.0,Arwal,,101938.0,0.21
523,India,Bihar,Arwal,2010,Arwal2010,80.0,Arwal,22.0,117503.0,0.21
524,India,Bihar,Arwal,2011,Arwal2011,80.0,Arwal,49.25,129521.0,0.21
525,India,Bihar,Arwal,2012,Arwal2012,80.0,Arwal,26.452801,134303.0,0.21
526,India,Bihar,Arwal,2013,Arwal2013,80.0,Arwal,32.049999,139961.0,0.21
527,India,Bihar,Arwal,2014,Arwal2014,80.0,Arwal,,144963.0,0.21
528,India,Bihar,Arwal,2015,Arwal2015,80.0,Arwal,,152593.0,0.21
529,India,Bihar,Arwal,2016,Arwal2016,80.0,Arwal,43.0,163967.0,0.21
530,India,Bihar,Arwal,2017,Arwal2017,80.0,Arwal,,177197.0,0.21
531,India,Bihar,Arwal,2018,Arwal2018,80.0,Arwal,,195868.0,0.21
532,India,Madhya Pradesh,Ashoknagar,2000,Ashoknagar2000,273.0,Ashoknagar,87.666664,85664.0,0.18
533,India,Madhya Pradesh,Ashoknagar,2001,Ashoknagar2001,273.0,Ashoknagar,90.222221,91792.0,0.18
534,India,Madhya Pradesh,Ashoknagar,2002,Ashoknagar2002,273.0,Ashoknagar,69.400002,87005.0,0.18
535,India,Madhya Pradesh,Ashoknagar,2003,Ashoknagar2003,273.0,Ashoknagar,,96765.0,0.18
536,India,Madhya Pradesh,Ashoknagar,2004,Ashoknagar2004,273.0,Ashoknagar,110.0,99940.0,0.18
537,India,Madhya Pradesh,Ashoknagar,2005,Ashoknagar2005,273.0,Ashoknagar,89.818184,104975.0,0.18
538,India,Madhya Pradesh,Ashoknagar,2006,Ashoknagar2006,273.0,Ashoknagar,130.0,114545.0,0.18
539,India,Madhya Pradesh,Ashoknagar,2007,Ashoknagar2007,273.0,Ashoknagar,56.42857,119958.0,0.18
540,India,Madhya Pradesh,Ashoknagar,2008,Ashoknagar2008,273.0,Ashoknagar,131.2,135124.0,0.18
